prompt_idx,category,fragility_score,min_margin,mean_margin,median_margin,fragile_positions,total_positions,text
251,factual,0.09765625,0.027093887329101562,7.41753625869751,8.066805839538574,25,256,What is the chemical symbol for Helium?
252,factual,0.03515625,0.05489158630371094,5.163969039916992,5.109938621520996,9,256,What language is primarily spoken in Kazakhstan?
253,factual,0.03515625,0.11048126220703125,6.573365211486816,6.441389083862305,9,256,In what year did the Iranian Revolution occur?
254,factual,0.08984375,0.0068149566650390625,5.013182163238525,5.223974227905273,23,256,What is the typical lifespan of a ant?
255,factual,0.09375,0.03616523742675781,6.8310136795043945,7.706341743469238,24,256,Who wrote the novel 'Brave New World'?
256,factual,0.08203125,0.11741256713867188,5.380014419555664,5.780424118041992,21,256,What is Vincent van Gogh known for?
257,factual,0.1015625,0.04447364807128906,4.800904273986816,5.10426139831543,26,256,What is Friedrich Nietzsche known for?
258,factual,0.06640625,0.08907699584960938,5.996825695037842,6.529949188232422,17,256,What is the capital of Peru?
259,factual,0.1328125,0.0006046295166015625,5.386029243469238,5.800724983215332,34,256,What is Charlemagne known for?
260,factual,0.078125,0.07299041748046875,7.001445770263672,7.262362480163574,20,256,What is the chemical symbol for Nickel?
261,factual,0.01953125,0.233917236328125,7.6161699295043945,7.229203224182129,5,256,What is the capital of Iceland?
262,factual,0.10546875,0.036762237548828125,5.953446388244629,6.122326850891113,27,256,What continent is Ukraine located on?
263,factual,0.1484375,0.008600234985351562,4.995500564575195,4.94242000579834,38,256,What is the typical lifespan of a blue whale?
264,factual,0.01171875,0.024694442749023438,7.443946838378906,7.696765899658203,3,256,What is the chemical symbol for Carbon?
265,factual,0.0625,0.17633628845214844,6.00455379486084,6.801129341125488,16,256,What is the chemical symbol for Strontium?
266,factual,0.125,0.012594223022460938,4.742544651031494,4.641980171203613,32,256,What language is primarily spoken in Chile?
267,factual,0.09375,0.05419731140136719,6.671073913574219,6.877737998962402,24,256,What is the chemical symbol for Fluorine?
268,factual,0.03515625,0.24904632568359375,6.681947708129883,6.661929130554199,9,256,What is the capital of Kazakhstan?
269,factual,0.09375,0.03066253662109375,6.389105796813965,6.66263484954834,24,256,In what year did the World War II occur?
270,factual,0.05078125,0.1463603973388672,6.0959672927856445,6.189508438110352,13,256,What language is primarily spoken in Venezuela?
271,factual,0.07421875,0.014974594116210938,7.004668235778809,7.867387771606445,19,256,What is the chemical symbol for Cesium?
272,factual,0.109375,0.0030193328857421875,5.175956726074219,5.702855110168457,28,256,What is the capital of Argentina?
273,factual,0.078125,0.0063610076904296875,5.422275543212891,5.883087158203125,20,256,Who wrote the novel 'Dracula'?
274,factual,0.0234375,0.1373577117919922,6.109386444091797,6.862831115722656,6,256,What is Mahatma Gandhi known for?
275,factual,0.1484375,0.013578414916992188,5.06942892074585,4.923377990722656,38,256,What continent is Morocco located on?
276,factual,0.05859375,0.018133163452148438,6.285303592681885,7.253908157348633,15,256,What is the chemical symbol for Copper?
277,factual,0.08984375,0.05299186706542969,5.590893268585205,5.663318634033203,23,256,What language is primarily spoken in Portugal?
278,factual,0.06640625,0.0067691802978515625,7.418222904205322,7.788516044616699,17,256,What is Sun Tzu known for?
279,factual,0.19140625,0.004146575927734375,5.450948238372803,5.711799621582031,49,256,What is Johann Sebastian Bach known for?
280,factual,0.140625,0.018354415893554688,6.01417875289917,6.626379013061523,36,256,In what year did the Chernobyl disaster occur?
281,factual,0.12890625,0.030878067016601562,5.121340274810791,5.235503196716309,33,256,What continent is Turkey located on?
282,factual,0.06640625,0.03874969482421875,5.873783111572266,6.368956565856934,17,256,What is the typical lifespan of a ostrich?
283,factual,0.14453125,0.0014362335205078125,5.452965259552002,6.2623701095581055,37,256,What is the chemical symbol for Sulfur?
284,factual,0.03515625,0.06101417541503906,6.124349594116211,6.613778114318848,9,256,In what year did the partition of India occur?
285,factual,0.109375,0.0613861083984375,5.279455661773682,5.4559478759765625,28,256,What continent is Ethiopia located on?
286,factual,0.03125,0.117431640625,7.0339460372924805,7.104684829711914,8,256,What language is primarily spoken in Ukraine?
287,factual,0.1015625,0.010587692260742188,5.317591190338135,5.419255256652832,26,256,What is Isaac Newton known for?
288,factual,0.09375,0.05248069763183594,6.92807674407959,7.215252876281738,24,256,In what year did the Black Death occur?
289,factual,0.11328125,0.022241592407226562,4.7950849533081055,4.735273361206055,29,256,Who wrote the novel 'Catch-22'?
290,factual,0.03125,0.010698318481445312,7.204235076904297,7.310392379760742,8,256,In what year did the fall of Constantinople occur?
291,factual,0.26953125,0.000614166259765625,3.5547661781311035,2.6711883544921875,69,256,What is Charles Darwin known for?
292,factual,0.0859375,0.0066432952880859375,6.100510597229004,5.859121322631836,22,256,What continent is Greece located on?
293,factual,0.0703125,0.06266975402832031,5.45405912399292,5.35530948638916,18,256,What is the typical lifespan of a otter?
294,factual,0.03125,0.07488822937011719,6.885593891143799,6.667527198791504,8,256,What language is primarily spoken in Jordan?
295,factual,0.08984375,0.03484535217285156,5.197912693023682,5.732123374938965,23,256,In what year did the French Revolution occur?
296,factual,0.16796875,0.0159912109375,4.900547027587891,5.023064613342285,43,256,What is Florence Nightingale known for?
297,factual,0.06640625,0.05029869079589844,6.622456073760986,6.985990524291992,17,256,In what year did the discovery of radioactivity occur?
298,factual,0.21875,0.01584625244140625,4.021424293518066,3.944974899291992,56,256,What is Henry Ford known for?
299,factual,0.1015625,0.019033432006835938,5.995805263519287,6.539934158325195,26,256,In what year did the Industrial Revolution occur?
300,factual,0.109375,0.06897163391113281,5.994359970092773,6.163067817687988,28,256,What language is primarily spoken in Kenya?
301,factual,0.05078125,0.02410888671875,7.68625545501709,7.954962730407715,13,256,In what year did the eruption of Mount Vesuvius occur?
302,factual,0.078125,0.00475311279296875,5.997532844543457,6.3837690353393555,20,256,Who wrote the novel 'Jane Eyre'?
303,factual,0.07421875,0.04734230041503906,6.262252330780029,6.629953384399414,19,256,What continent is Romania located on?
304,factual,0.046875,0.0075473785400390625,6.297421932220459,6.3051862716674805,12,256,What continent is Hungary located on?
305,factual,0.02734375,0.27669525146484375,6.893866539001465,7.445564270019531,7,256,What is the typical lifespan of a polar bear?
306,factual,0.03125,0.17137718200683594,6.372940540313721,6.3720502853393555,8,256,What is the typical lifespan of a rhinoceros?
307,factual,0.1328125,0.011312484741210938,5.407187461853027,5.363312244415283,34,256,What is the typical lifespan of a bison?
308,factual,0.01171875,0.027156829833984375,7.914834976196289,7.709763526916504,3,256,What is the chemical symbol for Potassium?
309,factual,0.02734375,0.039279937744140625,6.83341121673584,7.014217376708984,7,256,What language is primarily spoken in Tunisia?
310,factual,0.0625,0.0331268310546875,6.961942195892334,7.406343460083008,16,256,What language is primarily spoken in Indonesia?
311,factual,0.03515625,0.15978431701660156,5.967194080352783,5.757494926452637,9,256,What is the capital of Hungary?
312,factual,0.09375,0.04616355895996094,5.45791482925415,5.874964714050293,24,256,What continent is Philippines located on?
313,factual,0.10546875,0.03219032287597656,4.878006935119629,5.278409004211426,27,256,What is the capital of Singapore?
314,factual,0.10546875,0.013641357421875,6.394283294677734,6.541234970092773,27,256,What is the chemical symbol for Nitrogen?
315,factual,0.08984375,0.032806396484375,6.555331230163574,7.097807884216309,23,256,Who wrote the novel 'Lord of the Flies'?
316,factual,0.05859375,0.1934337615966797,6.501629829406738,6.618288993835449,15,256,What language is primarily spoken in South Korea?
317,factual,0.04296875,0.09642601013183594,6.800457954406738,6.880000114440918,11,256,In what year did the Apollo 11 Moon landing occur?
318,factual,0.1640625,0.005558013916015625,4.4032087326049805,4.24998664855957,42,256,What continent is Peru located on?
319,factual,0.04296875,0.0005207061767578125,6.164066314697266,6.246612548828125,11,256,What language is primarily spoken in Denmark?
320,factual,0.0859375,0.03524971008300781,5.4180121421813965,5.945124626159668,22,256,What continent is Ecuador located on?
321,factual,0.0546875,0.004619598388671875,5.642784595489502,6.083103179931641,14,256,What is Queen Victoria known for?
322,factual,0.1640625,0.003032684326171875,5.718832969665527,6.153397560119629,42,256,In what year did the first powered flight by the Wright Brothers occur?
323,factual,0.06640625,0.11678123474121094,6.1236066818237305,6.6214141845703125,17,256,In what year did the Renaissance occur?
324,factual,0.08203125,0.017343521118164062,6.443397521972656,6.693276405334473,21,256,What is Napoleon Bonaparte known for?
325,factual,0.1796875,0.04249382019042969,4.807776927947998,4.839459419250488,46,256,What continent is Malaysia located on?
326,factual,0.09765625,0.2056446075439453,5.130069255828857,5.300683975219727,25,256,What is the typical lifespan of a parrot?
327,factual,0.04296875,0.09241485595703125,5.294919967651367,5.507259368896484,11,256,What is the typical lifespan of a eagle?
328,factual,0.09375,0.004058837890625,6.374264717102051,6.873383522033691,24,256,What is the chemical symbol for Xenon?
329,factual,0.05078125,0.03731727600097656,6.543208122253418,6.523552894592285,13,256,What language is primarily spoken in Finland?
330,factual,0.07421875,0.008028030395507812,5.30513858795166,5.4721784591674805,19,256,What is the typical lifespan of a elephant?
331,factual,0.0625,0.017398834228515625,7.322170734405518,7.395257949829102,16,256,What is the chemical symbol for Silicon?
332,factual,0.16015625,0.021123886108398438,4.7209272384643555,4.915094375610352,41,256,Who wrote the novel 'The Trial'?
333,factual,0.13671875,0.03602027893066406,4.299022674560547,4.576933860778809,35,256,What is the capital of Malaysia?
334,factual,0.1953125,0.0001621246337890625,4.54334831237793,4.903901100158691,50,256,In what year did the Great Fire of London occur?
335,factual,0.09375,0.08904457092285156,5.084254264831543,5.0608978271484375,24,256,What language is primarily spoken in Canada?
336,factual,0.05078125,0.06871223449707031,6.669673442840576,6.700198173522949,13,256,What continent is France located on?
337,factual,0.1328125,0.0057468414306640625,4.831660270690918,4.782800674438477,34,256,What language is primarily spoken in Italy?
338,factual,0.16015625,0.003505706787109375,4.740324974060059,4.848959922790527,41,256,What continent is Lebanon located on?
339,factual,0.046875,0.20485305786132812,5.288135528564453,5.480108737945557,12,256,What is the typical lifespan of a fox?
340,factual,0.0703125,0.03316688537597656,5.15938663482666,5.639091491699219,18,256,What is the typical lifespan of a raven?
341,factual,0.0390625,0.031200408935546875,5.903174877166748,5.667285919189453,10,256,What is the capital of Chile?
342,factual,0.0859375,0.004241943359375,6.780167579650879,7.678879737854004,22,256,What is the chemical symbol for Selenium?
343,factual,0.02734375,0.09964179992675781,7.475551605224609,7.764920234680176,7,256,In what year did the signing of the Declaration of Independence occur?
344,factual,0.18359375,0.00754547119140625,4.422233581542969,4.809853553771973,47,256,What is Alexander the Great known for?
345,factual,0.16796875,0.013214111328125,4.833027362823486,5.041436195373535,43,256,Who wrote the novel 'Animal Farm'?
346,factual,0.09765625,0.00591278076171875,6.571343421936035,6.879449844360352,25,256,What continent is Croatia located on?
347,factual,0.09375,0.013568878173828125,5.083181381225586,5.27935791015625,24,256,What is the typical lifespan of a hippopotamus?
348,factual,0.0859375,0.03911018371582031,6.91924524307251,7.181674957275391,22,256,What is the chemical symbol for Chlorine?
349,factual,0.0625,0.09476661682128906,6.521932601928711,6.860527038574219,16,256,What is the chemical symbol for Iodine?
350,factual,0.1796875,0.0081634521484375,4.856614589691162,5.4303131103515625,46,256,In what year did the discovery of penicillin occur?
351,factual,0.0390625,0.04265403747558594,7.295236110687256,7.333514213562012,10,256,In what year did the first voyage of Columbus occur?
352,factual,0.0703125,0.030256271362304688,4.872641563415527,5.026497840881348,18,256,What is Abraham Lincoln known for?
353,factual,0.203125,0.0076885223388671875,3.362725019454956,3.2631521224975586,52,256,What is the chemical symbol for Phosphorus?
354,factual,0.11328125,0.0250091552734375,5.876884937286377,6.049981117248535,29,256,What is the chemical symbol for Neon?
355,factual,0.12109375,0.0074291229248046875,5.706409931182861,6.166007995605469,31,256,What is Cleopatra known for?
356,factual,0.0546875,0.020750045776367188,5.873054504394531,5.534607887268066,14,256,What is the capital of Portugal?
357,factual,0.18359375,0.0004367828369140625,4.296784400939941,4.207728385925293,47,256,In what year did the signing of the Treaty of Westphalia occur?
